global_step,eval_batch_idx,sample_batch_index,sample_token_index,token_id,token_char,head_0_activation,head_1_activation,head_2_activation,head_3_activation,cosine_head_0_1,cosine_head_0_2,cosine_head_0_3,cosine_head_1_2,cosine_head_1_3,cosine_head_2_3
700,66,7,13,44,f,-0.18218924 0.15773256 -0.42999166 -0.15848488 0.42596081 -0.14516623 0.41999966 -0.85062075 0.09752698 -0.28618604 -0.59657955 0.14592302 0.59100074 0.50369275 0.15698585 0.48595920,1.25753236 -0.26675603 0.92825794 0.20296384 0.92336488 0.20206866 -0.54337442 -0.09115388 -0.00468610 0.19567055 0.02917692 0.16657497 0.22413160 -0.61866170 0.27597439 0.44524875,1.02779174 -0.62604201 0.42635417 -0.30094010 -0.28846896 0.76703209 0.36513871 -0.51737946 -1.02273703 -0.94951290 -0.81725329 0.11547603 0.94879174 -0.41147596 -0.01472850 -0.43723902,-0.21841475 0.03845486 0.15133643 0.04102552 -0.47725496 -0.62957627 -0.63918799 -0.30343330 0.73625833 -0.34153882 0.38392082 0.40227115 -0.39654943 0.10013114 0.56452537 0.52452135,-0.1309925615787506,0.1770959496498108,0.003851771354675293,0.29352355003356934,-0.02268875390291214,-0.44518181681632996
700,67,39,24,5,',0.51996291 1.14605832 0.31210363 0.04015491 -0.05146680 -0.06304983 -0.14341918 -0.23264484 0.12431218 -0.12662712 -0.71911502 -0.19705160 -0.87439030 0.41270778 -0.00985787 0.22772408,-0.08565449 -0.48794183 0.62930638 0.80207092 -0.47363469 0.08593361 -0.02598688 0.48706105 0.03710511 -0.08876812 0.39531097 0.18708105 -0.55857712 0.08667465 0.34833014 0.23101097,-0.74961913 0.09751216 -0.29005456 0.48694071 -0.17313185 0.40532839 -0.98480177 0.58668375 0.82283461 0.10114577 0.36896825 0.26242772 -0.13987331 -0.67448229 0.22494137 -0.21247658,0.53888571 -0.07211168 0.67426056 0.27626640 -0.01239865 -0.09042232 0.38830566 0.16944064 0.18761420 0.27419105 0.07839079 0.69220221 0.22053497 0.65172046 0.10342250 -0.53796482,-0.06913462281227112,-0.2213946282863617,0.02792021632194519,0.29852160811424255,0.28708600997924805,-0.2404623180627823
700,68,9,28,44,f,-0.08088994 1.60803699 0.13110265 -0.97454953 -0.02435003 0.40918216 -0.31209826 -0.25773197 -0.21846920 -0.47328356 -0.56809932 0.57250500 -0.35050941 0.72517681 -0.48223445 0.09338373,-0.05362677 -0.01385678 2.55089164 -0.10613358 1.09191120 -0.41189894 -0.72894794 -1.23686767 -0.78204489 0.89270228 0.65217131 -0.75738138 0.76297492 -1.55065691 -0.09928816 0.74557394,-0.43964019 0.00850977 0.38318077 0.35384169 -0.30630556 0.81826669 -0.10341109 -0.12108969 -0.10978166 -0.11262447 0.13379917 -0.49216160 -0.18521753 -1.31230938 0.33205304 0.03730423,0.08249173 -0.61829048 -0.23757482 -0.01202331 0.37594950 0.33800349 -0.24264273 0.07059257 0.38618878 0.40831217 -1.02748501 -0.37811404 -0.25330064 0.35070893 -0.30581361 -0.07357980,-0.16370134055614471,-0.26393330097198486,-0.06804947555065155,0.3872724175453186,-0.20704177021980286,-0.17459946870803833
700,69,52,12,56,r,-0.86234933 1.12421489 -0.17385116 0.74501806 -0.26477325 -0.33539921 0.10671781 -0.17202382 0.36734051 -0.62021625 -0.77704537 0.48308626 0.59888160 -0.44912091 0.23034337 0.23078941,-0.32167357 0.99365091 -1.15767050 0.82183903 -0.69983244 0.33967921 -0.09081839 0.42939949 0.53046280 -1.01431262 -1.28158045 1.08256841 -1.43371224 1.32853544 0.58646363 -0.11703228,0.76594478 0.85901415 0.87479311 0.34601751 -0.01179183 -0.42800683 -1.64588785 -2.00931597 -0.27881795 0.04176780 0.94218671 0.63540423 -0.66729856 1.78447473 0.33475071 -0.89047158,-0.13469368 -0.07938501 -0.58174050 -0.42619458 -0.40210763 -0.56647301 -0.54721397 -0.05600301 0.22881240 -0.67311591 -0.04842096 0.08990435 0.18794173 -0.16822129 0.90022194 0.19354831,0.41520190238952637,-0.13540002703666687,0.2959150969982147,0.1436314582824707,0.2375590056180954,0.008638547733426094
700,70,59,12,54,p,-0.51833701 0.61586136 -0.23085873 1.05620503 -0.98086149 0.06817713 -0.34895462 0.22527495 -0.54935580 0.12276838 -0.76853216 -0.74142772 0.43205360 -0.39715460 0.73206478 0.64851588,-0.04434074 0.48877826 -0.65932781 0.43255386 0.06943798 0.81611902 0.28232124 0.09387421 0.23140197 -0.25000897 -1.20599639 0.63247138 -1.18635941 0.50829637 0.26505375 -0.35799631,0.35119626 -0.32475433 0.06591136 1.66094542 0.22051883 -0.49100345 -1.90057313 -0.43747488 0.27081692 -0.02750174 0.43693033 -0.68535858 0.50327438 -0.17380625 0.24015591 -0.21795718,1.17375147 -0.14442824 -0.43723831 -0.68284154 -0.06446638 -0.34873205 -0.14226933 -0.47131002 0.27516621 -0.93703294 0.23888792 1.04563618 -0.06972075 -0.46970427 1.16598570 0.14202073,0.06997998058795929,0.2939308285713196,-0.2462201714515686,-0.28343465924263,0.04669363796710968,-0.04039483889937401
700,71,51,12,58,t,-0.81182009 -0.10443409 -0.33266085 1.03695059 0.33931848 0.24207932 0.33957332 0.58765340 -0.12385763 -0.39082807 0.23266855 0.89452320 -0.44973445 0.45924243 -0.14410149 0.04361204,-0.10943724 1.00011230 0.12605913 0.64852422 0.65923399 0.12020282 -0.20512171 0.23102342 -0.08529701 -1.14713025 0.10594774 -0.06183872 -0.04072715 0.37497681 -0.32547566 -0.01934113,0.60618132 0.00087766 0.44256467 0.81426877 -0.27385506 0.38805878 -1.46136725 0.06128139 -0.09452557 0.58017409 0.34752002 -0.69332260 -1.54000580 0.06163295 0.41683370 -0.08622864,0.17700164 0.18624023 -0.01514714 -0.69865590 -0.49677521 0.40386277 0.39790198 0.37054488 -0.46140364 -1.01154089 0.02785372 -0.30265754 0.58110553 -0.44467023 0.81709230 -0.43397835,0.42520618438720703,-0.06642688810825348,-0.25592124462127686,0.014381184242665768,0.05573102831840515,-0.30151569843292236
700,72,7,6,53,o,-0.59727472 -0.25848386 -0.40063387 0.63037270 0.12894101 -0.69095266 0.70830828 -0.16685233 0.07661179 -0.77628285 -0.67899829 -0.11855777 0.77295113 -0.43859434 0.14292435 0.36432201,0.07860185 -0.81476742 -0.44572756 1.27308929 -0.79853290 0.53352922 -0.32642263 0.99012446 0.21625508 -0.02353927 -0.95313799 1.25079787 -1.27869046 0.83750641 0.70571148 -0.03247795,0.90145355 0.14920162 -0.46980453 0.01535450 -0.28735122 -0.05126429 -0.21863730 -1.17794800 1.12082136 -0.46397296 0.41087458 0.42342466 0.75883389 -0.12957469 0.35553777 -0.09894326,0.39988858 -0.13175964 -0.82572585 -0.15133844 -1.76592469 -0.70431077 -0.06322897 -0.37432194 2.09596968 0.11656804 0.91133058 1.49869466 1.31035542 -0.75204629 -0.14692606 0.77589124,-0.07237705588340759,0.09591284394264221,0.15225766599178314,-0.16154241561889648,0.0017050355672836304,0.6826940178871155
700,73,16,9,57,s,-0.21157087 0.03425386 0.00675952 0.96123761 -0.45144966 -1.37269616 -0.76560450 1.03770292 0.37153199 0.01363445 -1.05885589 -0.28733522 0.21377160 -0.77649772 0.69704968 0.08461754,-0.60620010 0.51997739 -1.42404425 0.65128833 -0.16462237 1.00039840 1.37733579 -0.07312084 -0.41723496 -0.04883677 -2.01301694 0.65799421 -1.04102206 1.05104399 0.13789952 0.14102986,0.95766759 -0.22919211 -0.06302267 -0.36272398 0.02040065 -0.09714227 -0.12942429 -0.96978515 -0.24370196 -0.49434251 0.30615708 -0.09325632 0.95345443 0.13002205 -0.43000004 -0.32964957,1.10735536 0.19834159 0.47874710 -1.19788873 0.02909895 -0.18688637 0.02977034 -0.16538069 0.05305493 -1.04593682 0.03772413 1.73152447 0.45425156 -0.03309974 0.57346857 -0.47565255,-0.0840609148144722,-0.3801286220550537,-0.18299612402915955,-0.37161797285079956,-0.15613925457000732,0.42455238103866577
700,74,38,24,46,h,-0.08696166 0.52952820 -0.19536696 -1.56604648 0.22756633 0.56461596 0.07298867 -0.73134917 -0.38680986 -1.03702569 -0.43064857 1.03032148 0.15552834 1.05531871 0.05812424 0.02100764,-0.08914272 0.07843485 1.29504538 0.81415635 0.64282507 -0.65050256 0.05493815 -0.61182588 -0.86498541 0.24785143 0.48807970 -0.68978339 0.44876114 -0.35513997 0.82835108 -0.29057720,-0.21068490 -0.11449713 0.65554231 0.53912276 -0.12393138 0.76155907 -0.32361910 -0.20361637 0.09515429 -0.03195962 0.08325085 -0.94036549 0.16930419 -0.71549606 0.22676890 0.08582961,-0.47447455 -0.33132261 0.60311455 0.40090233 -0.43791366 -0.16800387 -0.22361609 -0.56014311 -0.79187906 0.86477673 -0.20166290 -1.38911045 -0.62324435 -0.46305969 -1.33491588 1.28294909,-0.35020288825035095,-0.4705181419849396,-0.4052280783653259,0.4444170594215393,0.19588053226470947,0.40338918566703796
700,75,23,10,63,y,-0.66005087 1.75620508 -0.68201607 -1.13624847 -0.69365913 0.67400837 0.24396099 -0.94295299 0.16231331 -0.31962907 -0.50053954 -1.58896744 -0.41624156 0.50479811 0.40711856 -0.29552242,-0.30301693 -0.07152449 -0.63213784 0.36508149 -0.40041482 -0.08885048 -0.00733541 1.02599478 -0.05103888 -0.27461302 -0.23790888 0.69903088 -0.55420351 -0.38201806 -0.13081367 0.02001769,0.08543423 1.02534354 0.08446933 0.23590530 -1.03314126 0.54318058 -0.00526531 -0.18959306 0.43426120 -0.95639247 -0.40445623 -1.22602153 -0.07415187 -0.48790729 0.44107258 0.14658082,-0.19414790 -0.61116546 -0.79108304 -0.91038632 -0.37754500 0.31955618 0.40706727 -0.28016567 -0.35146809 -0.09672929 0.20291339 -0.19645953 0.46617174 -0.12312606 0.38017800 -0.13806123,-0.2834102511405945,0.6522271633148193,0.2823689877986908,-0.05909859389066696,-0.10234229266643524,-0.00934873428195715
700,76,22,30,57,s,0.31083238 0.39945468 0.58650666 -0.12093704 -0.66397494 0.59897822 0.33953783 0.31489363 -0.46737269 -0.77198666 0.57565647 -0.77375346 0.03389055 0.45760772 0.38944843 -0.32172439,-0.73998302 0.95587206 1.09510684 -0.11812375 -0.17048891 0.70378423 0.32704157 0.24726345 -0.56612223 -0.46822110 0.81568086 0.18080311 -0.16798037 -0.55934471 0.26111078 0.22591347,-0.37686840 0.03738850 -0.15383057 0.28804269 -0.46733817 0.58497876 -0.38922828 -0.37696448 -0.26610461 0.27317852 0.35258305 -0.48090458 -0.59067923 -0.37378168 0.17985284 0.19757882,-0.47807726 -0.71559119 -1.07601726 -0.16542259 0.46629184 -0.59079576 0.95502937 0.06659640 -0.66363484 0.00762164 -0.52987790 -0.48008677 0.20571367 -0.40871164 0.30365750 -0.95127499,0.5114029049873352,0.16874608397483826,-0.1619729846715927,0.30385810136795044,-0.32843074202537537,-0.16371572017669678
700,77,31,24,58,t,0.00896282 0.57768530 -0.08676442 -0.52458304 0.09054808 0.48454708 0.15173122 -0.17058647 -0.30435839 -0.67100644 -0.27936834 0.06144726 0.20278558 0.21359295 0.06574359 -0.41007221,0.07490211 -0.12199622 1.02934206 1.18753171 -0.60224265 -0.24067989 -0.61056924 0.66307783 0.48620725 0.26300719 0.50821704 0.99535227 -0.31480291 -0.20631433 -0.37633228 -0.40672162,0.15457928 -0.10432513 -0.22096638 -0.18068860 -0.00946948 0.19416693 -1.35496104 0.07304416 0.20653115 -0.16975224 0.15127687 -0.26100641 0.04883009 -0.48270771 -0.00889117 0.27011210,0.08784687 -0.19119245 -0.61186188 -0.18169084 -0.54456049 -0.94104367 0.56843197 -0.31005245 -0.50306487 0.22957724 -0.18919764 -0.63500261 0.93822330 -0.61231029 0.24172223 -0.31976089,-0.4771728515625,-0.13379722833633423,-0.03927139192819595,0.07119249552488327,-0.37787926197052,-0.1618511825799942
700,78,44,1,17,E,-1.71195686 0.05866745 -0.99205673 1.50979829 0.08943570 -0.00885211 0.97659236 -0.92931163 0.48880121 -0.67681712 -0.94731873 -1.20965528 0.93663645 -0.03572619 1.01969445 -0.24617136,-0.18106610 0.68718386 -1.04885781 -0.07504673 -0.38437334 -0.51400220 0.15638445 1.06996715 0.42542842 -0.61182493 0.30452934 -0.81452662 0.20816541 -0.51239532 -0.85716254 0.14972514,0.22742182 0.89557296 -0.48206699 0.62319183 -0.92895490 -0.16889562 0.49221480 -1.05151808 0.08450578 0.53246278 -0.30259946 -0.05133595 -0.33949116 0.42981923 0.15315585 -0.38313651,-0.64603162 0.74596673 -0.72133332 -0.55290544 -1.03105056 0.28976220 -1.27912772 0.32372224 -1.17199171 -0.62797415 1.61567676 0.42779762 0.37256831 0.16557913 0.80230051 -0.79469740,0.12048684060573578,0.3113967180252075,-0.12299786508083344,-0.07750077545642853,0.13437138497829437,-0.015606172382831573
700,79,32,4,15,C,-0.15795243 -0.39616707 -0.46525761 -0.36042300 0.18577439 -0.62223196 0.09756887 -0.79696256 0.43195745 0.11496226 -1.12253201 -0.42797309 0.25784814 0.39705479 0.18373176 0.42279589,0.11273950 -0.15931313 -0.34110153 -0.33453012 0.18900280 0.07150388 0.10046560 0.70210558 -0.20430648 0.17304415 0.34515598 -0.04890219 -0.29693311 0.29717174 0.34526873 0.04791332,0.18094809 0.18867607 -0.01781094 -0.26816383 -0.42762858 0.13207944 -0.18474472 -0.49282819 -0.23702364 -0.29065371 -0.63552302 -0.49530321 0.47396347 -0.14782663 0.00165312 -0.48015836,-0.65904677 0.36406907 0.58466268 0.61388505 -0.63948935 0.21441852 -0.48310366 -0.32532108 0.42658338 0.47403583 1.26417363 0.51357764 -0.71125710 0.36809090 -1.08550179 0.91879672,-0.24891047179698944,0.32873624563217163,-0.35891619324684143,-0.48138177394866943,-0.17334574460983276,-0.49660658836364746
700,80,24,10,1, ,-0.26825735 -0.83752221 -0.27911910 0.37417597 0.92357337 -0.24333255 0.22782749 -0.41843173 -0.04477369 0.05547365 -0.16601388 0.14970452 0.57336152 -0.28814957 -0.25598231 0.50581914,0.68476725 0.10733800 -0.07085197 0.54995525 0.14945640 0.04440689 -0.76751018 0.15411302 0.31453878 -0.28721550 -0.15709367 0.48733336 -0.00438347 -0.53123665 -0.36661324 0.28809449,0.89290071 -0.51173162 0.59791529 -0.49783307 0.16430028 -0.12541467 -0.41378704 -1.00587320 0.48304391 -0.25304350 0.81713867 -0.74703354 0.27173364 -0.64325309 -0.62965620 0.25292870,-0.53358608 0.21273144 0.10807911 0.01836323 -0.65374702 -0.65344334 -0.98287052 -0.25279936 -0.05051890 -0.10927019 0.47862938 -0.68877846 -0.41422531 -0.38074660 -0.75641447 1.34207582,0.11372578144073486,0.17490416765213013,-0.015519455075263977,0.2240426242351532,0.19744941592216492,0.3571055233478546
700,81,61,29,16,D,-0.61353201 2.13149476 0.71076322 -0.47445944 -0.39707613 0.56494242 -0.77089351 -0.01954773 0.00462321 -1.20627618 -0.71658504 0.02822358 -0.31249961 1.20597470 0.11465257 -0.50651228,-1.07800066 0.20333552 0.08972099 1.01889420 -1.21717715 -0.05943228 0.06609293 0.12005880 -0.22128940 0.21795949 -0.09181027 0.49662811 0.47403941 0.25907326 0.50419587 0.68843120,-1.70807755 0.87898010 -0.39179471 0.07964160 -0.91121072 1.69209421 -0.41747171 -0.14545164 0.12221889 -0.69192350 -0.54859370 -0.28762814 -1.55783951 -1.31516552 0.80448002 -1.46005702,0.08005497 -0.39100656 0.29209873 -0.17258988 0.43606365 -0.10200370 0.45481414 0.11531193 -0.28340551 0.12689054 0.13507032 0.55847156 0.32541850 0.53200752 0.45633700 -0.61432815,0.10365703701972961,0.4067176580429077,-0.10836677253246307,0.12102273106575012,-0.10424268245697021,-0.29510194063186646
700,82,57,18,53,o,1.14741206 1.00511086 -0.23926413 0.25230047 -0.02842263 0.16426019 0.25378534 -0.42339075 0.57095766 -0.26950869 -0.80097497 -0.50587147 -0.88824511 0.79545528 0.21435529 0.35310644,0.85111451 -1.32192147 0.78707558 0.92342299 -0.35791638 1.23074889 0.05206832 1.04357266 0.09714842 -0.16146326 0.29083672 0.33156112 -0.67340654 -0.67717183 0.53354388 -0.43893969,-0.14248501 0.29148254 -0.42796794 2.02293158 0.76891387 -1.26052582 -2.58286715 -1.06359613 0.16293381 0.99329323 0.27094230 -0.02811086 -0.64879203 0.02374292 1.13194311 -0.06420127,0.20316704 -1.37337255 -1.06888413 0.50384432 -0.54749990 -0.68958187 -0.03567699 -0.36298952 0.77577937 0.76537019 -0.02335734 -0.06325682 0.64233643 -0.27302194 0.12488580 -0.07086222,-0.11823812872171402,0.07603888213634491,-0.2108514904975891,-0.08955353498458862,0.050321511924266815,0.25560423731803894
700,83,2,20,30,R,-0.57833421 0.68049723 -0.32594466 0.28153288 0.20001210 -0.03858850 -0.99015087 0.30274534 0.50505590 -0.45901373 -0.98668915 0.16906573 0.14093076 0.34846354 -0.73007846 -0.17995642,0.19789028 -0.17331319 0.25895646 0.75240940 -1.41906214 0.45439768 0.15388665 -0.37715721 0.26856762 0.81532025 0.16870655 0.21306057 0.17578857 -0.16675296 -0.60293472 0.18266159,-0.58446401 0.52518308 0.24467383 -0.82178158 -0.64977849 0.96734166 -0.55400813 0.45109895 0.03592422 -0.91111696 0.11518100 -0.23274869 -0.79450011 -1.04791141 0.51298344 -1.21869791,-0.62526190 -0.10117701 1.28645837 0.68769807 -0.17249668 -0.19965465 0.32553446 -0.50464094 0.26921493 0.65100193 0.34919551 0.33042502 -0.28725338 0.66771340 -0.42419344 0.23549429,-0.1548723578453064,0.09710215777158737,-0.0979088768362999,-0.15917420387268066,0.456154465675354,-0.34795913100242615
700,84,29,0,1, ,-0.93312323 -0.80933082 -1.00473177 -0.13102220 0.75750232 -0.07488018 0.44459647 -0.76691294 0.37063354 -1.17564654 -0.78732491 0.10446878 1.32339883 1.06715477 0.18201788 -0.46809039,0.43973213 -0.19580212 0.16764981 -1.37718391 1.47692800 0.37266850 0.09524047 0.21614647 -0.41470096 0.14099684 0.94019449 -0.99137330 0.43796074 -0.24728408 -0.11224383 0.54885215,0.92983598 0.02180357 0.20364621 0.52510726 -0.15603888 -1.00516653 0.06799909 -1.12964010 1.33660662 0.57770061 1.43478203 -0.99812418 0.47162721 0.06600487 -0.40940088 1.02598476,-1.20598567 0.35587662 -0.32104084 -0.09607373 -0.80510080 0.02668208 -1.38188124 0.75898576 -0.48166829 0.45511761 0.73587304 -0.80260599 -0.71993005 -0.40511993 -0.82906687 0.91593152,-0.04893328249454498,-0.16396130621433258,-0.4453114867210388,0.18068289756774902,0.05891875550150871,0.032784223556518555
700,85,3,12,56,r,0.25158849 0.09112948 -0.25604799 -0.16009049 -0.03132707 0.50840908 0.04044355 -0.31120878 0.56369990 -0.52289897 -0.57088226 -0.32593608 0.01529425 -0.16603915 0.01159940 1.00037014,0.35941863 -0.06499918 -0.10249911 0.77507550 0.39012989 -0.21888988 -0.15225558 0.59520388 0.49048939 0.11962096 0.07733537 0.61727023 -0.70298040 -0.50494677 -0.51111436 0.27715307,0.56009758 -0.29404980 -0.32803211 0.11677777 -0.70281309 0.00257150 -0.97631419 -0.39298117 0.12742004 -0.30785945 0.45699462 -0.42282242 0.00089501 -0.38378385 -0.62654662 0.19715729,-0.32254618 -0.39197394 -0.02445840 -0.17708208 -0.67702311 -0.58057934 -0.86027986 -0.53505689 -0.32434210 0.05145595 0.54886490 -0.65807813 -0.48033062 -0.07320307 -0.40698090 1.38485789,-0.005431227385997772,0.22617018222808838,0.23141875863075256,0.11283719539642334,-0.024921059608459473,0.6022463440895081
700,86,10,16,43,e,0.09557980 0.07606808 0.11276804 0.61754131 0.35328871 -0.63616908 0.42233840 0.02659783 0.58943778 -0.08124699 -0.64171034 -0.08027387 -0.13887298 -0.52935731 0.03566425 0.38992012,0.12604703 -0.02622307 0.46243900 1.05162358 -1.23432863 0.48793057 -0.22643560 1.13923359 -0.26909304 0.43562594 0.02419708 0.25865108 -0.79544002 -0.43055150 -0.06229779 -0.05871633,-0.75947106 -1.94106293 -0.92205375 -0.07123167 -0.74922508 0.24590059 -0.60612470 -0.15316845 -0.82101238 -0.49401137 0.13579552 -0.34716707 1.18375123 -0.53029776 -0.89351600 -1.55310118,0.03370947 -0.19430457 -0.40372434 -0.30529979 -0.38437477 -0.16560054 -0.34960565 -0.43674546 -0.20704748 -0.07150576 -0.05316465 0.02483213 0.33467162 -0.19983341 -0.46397299 0.36970651,-0.004754132125526667,-0.3884690999984741,-0.1877823770046234,-0.022510865703225136,-0.24336767196655273,0.4470069408416748
700,87,43,10,1, ,-0.66823369 -0.68357444 -0.41778377 0.46633872 0.39096379 0.00461679 -0.25054887 -0.03057197 -0.08509994 -0.52632350 -0.18301471 0.10011806 0.81134564 -0.42886177 0.00398757 -0.27680883,0.58515668 0.39089292 -0.00494953 0.54593563 0.16197468 0.16361637 -0.61563027 0.14048681 0.39011911 -0.33799776 -0.24881715 0.48968938 0.19167922 -0.33374476 -0.49226165 0.35210499,0.90366018 -0.29868102 0.44789356 -0.46907118 -0.22728048 -0.10420641 -0.65566993 -0.75427377 0.29302964 -0.16955587 1.05373394 -0.73411065 -0.12521756 -0.80565155 -0.30476239 0.50654787,-0.60365182 0.13841121 0.00050326 -0.07772405 -0.86580193 -0.66942304 -0.77839559 -0.25510642 -0.37882569 -0.22794631 0.62232023 -0.78437597 -0.22789361 -0.50044954 -0.58145666 1.14575148,0.09884699434041977,-0.21340127289295197,-0.0507492758333683,0.15018150210380554,0.015596777200698853,0.5235600471496582
700,88,32,14,17,E,-0.64519584 0.55900705 -0.31463671 0.66032606 0.14742510 0.06270646 0.29198405 -0.20958300 0.69191426 -1.14215171 -0.94431847 -0.58021218 -0.14555055 0.62725472 1.06038976 -0.00521296,0.65299153 -0.03518617 0.41442579 0.74842238 -0.24471043 0.24275899 -0.17692538 0.34955400 -0.08047244 0.32025322 0.28736117 -0.24718481 -0.55587071 -0.21846707 0.20132254 0.03768612,-0.43163294 -0.54795808 0.01959772 -0.01181458 -0.62842929 0.37295765 0.97755665 -0.40959358 -0.04856342 -0.09624150 -0.26424184 0.14124595 -0.01847906 -0.05715727 -0.17427967 -0.55703461,-0.31962821 0.59102577 0.66517782 -0.00032917 -0.11818737 -0.15755084 -0.04248324 -0.41507533 0.03693667 -0.12346660 0.83716029 0.77432311 -0.50872147 0.36788085 0.14900833 0.42551795,-0.1744510680437088,0.07351154834032059,-0.056105438619852066,-0.21790917217731476,0.06142941489815712,-0.14486190676689148
700,89,61,30,13,A,0.18278217 1.25979614 0.46386668 -0.97023559 0.32435220 0.27302206 -1.16998041 -0.65145755 -0.34710553 -0.53925502 -0.85417122 -0.26928690 -0.51300216 1.84109735 -0.11414504 0.04382372,0.13386379 -0.07212570 1.04562080 -0.48609781 -0.20558193 0.98468155 0.30623436 -0.77644527 -1.47134995 0.84806395 1.16034293 -0.57617456 -0.03725788 -0.14255129 0.46329913 0.59019709,-1.91618180 -0.52220821 -0.53105325 0.44451696 -0.49840507 0.75557393 1.08684957 0.10573367 0.47079885 -0.46884835 -0.37253687 -0.11519966 -0.41116834 -0.80448437 -0.05493098 -0.48482257,-0.74892050 0.28301099 1.40727890 0.88491374 0.56287467 -0.04989395 0.79298049 -0.24106184 0.32106543 0.70807809 -0.16200051 0.65520328 -0.79532307 0.57272851 -0.39808691 0.12683801,0.0210331529378891,-0.4338531792163849,0.04941977560520172,-0.18792739510536194,0.0796949714422226,0.14808151125907898
700,90,63,12,44,f,-0.49451292 -0.04367807 -0.85396856 -0.81962919 0.39427254 1.10303593 0.05616049 -1.09431684 -0.11746179 -1.01090491 -0.47436804 0.56285703 1.03481126 1.25678504 0.43871957 0.09259928,1.37141395 0.07047468 1.05033410 -0.49914941 2.06344891 0.54587394 -1.13720274 -0.79503757 -0.27333772 0.02536874 0.12120889 -0.11864506 0.34371033 -0.87698233 0.13778228 0.38888812,0.55536133 -0.11445732 0.63033283 0.32004860 -0.70677203 0.46527943 -0.06736466 -0.69334108 -0.70638978 -0.33944955 0.27101243 -0.37578502 0.19939077 -0.85594994 0.31941763 0.08193919,-0.15703088 -0.15694806 0.14424744 -0.15163238 -0.71169555 -0.25807545 -0.39188069 -0.57439053 0.19902968 -0.33033308 0.23675975 0.15153775 -0.29413563 -0.01673950 0.51849759 0.67130011,0.029365919530391693,-0.126078799366951,0.08620824664831161,0.2881397604942322,-0.10510118305683136,0.32777324318885803
700,91,8,14,46,h,0.29581642 0.84571534 0.06248261 0.06213422 0.99900031 0.16660413 -0.65877378 -0.05841890 1.01425958 -0.41502795 -1.21101940 -0.20590374 -0.78437275 1.16780233 0.30910647 -0.01442921,0.85575265 -0.32846773 0.75153881 -0.32389915 0.56922209 1.73319089 0.11745016 -0.84119737 -0.84492218 1.06126118 0.63544720 -0.50238079 -0.77280366 0.16499406 0.64038199 0.30651262,0.10601466 -0.27254784 -0.13411908 0.69662011 0.01217828 -0.59206414 -0.31386447 -0.40985540 0.28465268 -0.19697654 0.16710511 -0.04284302 0.15445077 -0.04569737 -0.05996783 0.15157607,0.88607311 -0.22761878 -0.00690522 -0.26651862 -0.00548182 -0.32878324 0.04155134 -0.24507335 0.56332356 -0.43134114 0.29677829 1.23306251 -0.29426581 -0.26992726 0.66114080 0.32228875,-0.017361382022500038,-0.012154554948210716,0.04421599209308624,-0.3610004186630249,-0.017957355827093124,0.20141509175300598
700,92,40,11,26,N,0.09193682 -0.17054947 -0.36904275 -0.45349485 0.13480605 -0.13526954 -0.15040882 -0.74869728 0.76059377 -0.05329740 -0.88200271 -0.24460429 -0.47100699 1.00763381 0.53544790 0.78900081,0.24062273 0.11587636 -0.33673039 0.26206565 -0.07235564 0.08349834 0.13948476 0.34112567 -0.41423711 -0.27816328 -0.39939272 -0.07351461 -0.35234591 0.03425780 0.47006965 0.68605381,-0.07166928 0.02317448 0.00050093 0.13044599 -0.49807933 0.49626970 -0.24334115 -0.87565947 -0.19040725 -0.28415170 0.04143579 -0.23642358 -0.38652897 -0.38514596 -0.02044014 -0.23328874,-0.27891821 0.51269048 0.45819822 -0.17121258 -0.13010648 -0.15392596 -0.51472020 0.13416319 -0.51363134 -0.20584489 0.94676501 1.00119853 -0.40503758 0.12321995 0.30405346 0.34307882,0.28349989652633667,-0.0073190778493881226,-0.2341223806142807,-0.07076001167297363,0.04486020654439926,-0.0048419758677482605
700,93,1,11,13,A,-0.31668288 0.64447081 -0.01057186 0.79220241 0.10749699 0.23227152 -0.57582009 -0.59314722 -0.31634599 -1.15139771 -1.13896453 -0.85885447 0.86746430 0.62019849 1.00856102 0.24233782,1.03160882 0.19396144 -0.24984469 -0.63620156 -0.41703415 0.85802966 -0.24852481 0.10806690 -0.21253365 -0.69682574 0.38284448 0.02955223 -1.00321424 0.04026833 0.23759173 0.43324348,-0.52954596 -0.71684271 0.02707921 0.82151747 -0.39064196 -0.24621017 0.32548776 -0.12833776 0.89302331 -0.54562795 -0.00572415 -0.01363201 -0.34397104 0.03671723 0.34128681 -0.12005018,0.12462132 1.07291162 -0.20687297 0.61162603 -0.29778549 -0.80392182 -0.02562130 -0.39022511 -1.01154637 -0.66541356 0.97209936 0.91432893 -0.09890459 -1.25707555 1.74327564 0.02038771,-0.09651723504066467,0.11247462779283524,0.14212855696678162,-0.21134689450263977,0.13908430933952332,0.0069762542843818665
